date,FieldID,ET
2017-05-01,WC26,54.259888726771294
2017-05-01,SW4,59.20309554800041
2017-05-01,NW6,
2017-05-01,NW7,
2017-05-01,NB1,
2017-05-01,WC20,145.26552998772564
2017-05-01,WC19,49.28035573711197
2017-05-01,SW3,54.0367687778717
2017-05-01,WC18,97.46364859495141
2017-05-01,WC17,157.77719516912364
2017-05-01,SW5,67.3479835788457
2017-05-01,SW6,51.28953771289539
2017-05-01,WC12,143.2036121710592
2017-05-01,WC8,89.9430815540156
2017-05-01,WC11,155.3389735660114
2017-05-01,WC25,118.30131942530446
2017-05-01,WC16,46.329001852262415
2017-05-01,WC15,101.50151933296142
2017-05-01,NW1,52.15891019757503
2017-05-01,NW2,50.56233252742838
2017-05-01,NW3,43.05769211771562
2017-05-01,NW4,48.62747180767256
2017-05-01,NW5,52.062974677365816
2017-05-01,WC23,50.789213915974464
2017-05-01,WC22,165.65455183225836
2017-05-01,WC24,38.004110989517336
2017-05-01,NC2,107.68681423815174
2017-05-01,NC1,75.60454005013989
2017-05-01,WC21,35.472964407949426
2017-05-01,WC13,118.29164072341847
2017-05-01,WC9,40.124720874147734
2017-05-01,SW1,74.70470922561654
2017-05-01,SW2,55.49110854596676
2017-05-01,WC10,59.10975283504005
2017-05-01,WC14,122.26846561377602
2017-05-01,WC7,118.48527832721106
2017-05-01,WC27,72.79670446041546
2017-06-01,WC1,159.36312054740512
2017-06-01,WC2,79.33268877911081
2017-06-01,WC3,50.467627852478465
2017-06-01,WC6,80.20533868733196
2017-06-01,WC4,168.18534269534334
2017-06-01,WC5,172.8844477159682
2017-06-01,WC26,86.00338309095866
2017-06-01,SW4,90.03395264608197
2017-06-01,NW6,
2017-06-01,NW7,
2017-06-01,NB1,
2017-06-01,WC20,166.71821696130027
2017-06-01,WC19,77.53421558406554
2017-06-01,SW3,74.76741525547236
2017-06-01,WC18,99.99912162680286
2017-06-01,WC17,164.347896161946
2017-06-01,SW5,104.2873081036326
2017-06-01,SW6,101.99457828783596
2017-06-01,WC12,103.4168330730145
2017-06-01,WC8,72.28865994630614
2017-06-01,WC11,108.17405198438996
2017-06-01,WC25,113.51624370145798
2017-06-01,WC16,59.06057398679814
2017-06-01,WC15,85.39051994950239
2017-06-01,NW1,83.42162214385783
2017-06-01,NW2,75.64388894222795
2017-06-01,NW3,65.99851818190801
2017-06-01,NW4,98.12400198275712
2017-06-01,NW5,77.80054276733242
2017-06-01,WC23,53.48264751910152
2017-06-01,WC22,172.3123179016544
2017-06-01,WC24,54.29007314825481
2017-06-01,NC2,125.65590404391065
2017-06-01,NC1,148.63361625125972
2017-06-01,WC21,66.13599487316725
2017-06-01,WC13,92.91844890748759
2017-06-01,WC9,67.8975496471849
2017-06-01,SW1,135.39959548215907
2017-06-01,SW2,41.89908219852606
2017-06-01,WC10,88.48380720241371
2017-06-01,WC14,103.61481550516525
2017-06-01,WC7,96.90364509748518
2017-06-01,WC27,76.58368044279399
2017-07-01,WC1,88.70148255568385
2017-07-01,WC2,194.61608327452362
2017-07-01,WC3,172.57161024820303
2017-07-01,WC6,192.73981493143285
2017-07-01,WC4,91.15502691208721
2017-07-01,WC5,91.76976016236924
2017-07-01,WC26,202.98253940258778
2017-07-01,SW4,160.97366106992527
2017-07-01,NW6,
2017-07-01,NW7,
2017-07-01,NB1,
2017-07-01,WC20,71.35374370405901
2017-07-01,WC19,201.79607526080997
2017-07-01,SW3,191.7838540907634
2017-07-01,WC18,129.05114781068963
2017-07-01,WC17,76.85888454320136
2017-07-01,SW5,196.29191706627105
2017-07-01,SW6,196.09757675484866
2017-07-01,WC12,170.3947586943198
2017-07-01,WC8,160.80422450836107
2017-07-01,WC11,125.15141005816959
2017-07-01,WC25,51.472060268125325
2017-07-01,WC16,169.04527673086415
2017-07-01,WC15,155.45877249640355
2017-07-01,NW1,172.7045263513841
2017-07-01,NW2,177.0864093007829
2017-07-01,NW3,186.5457140881386
2017-07-01,NW4,191.8051410058952
2017-07-01,NW5,186.74806224252714
2017-07-01,WC23,168.1412486988294
2017-07-01,WC22,92.80888532546841
2017-07-01,WC24,81.69949458587722
2017-07-01,NC2,177.0237812778474
2017-07-01,NC1,205.14836578514527
2017-07-01,WC21,201.75677122212994
2017-07-01,WC13,181.67505538581847
2017-07-01,WC9,178.44424926310762
2017-07-01,SW1,189.8216786765451
2017-07-01,SW2,127.78284348942145
2017-07-01,WC10,195.02473135858978
2017-07-01,WC14,175.99922574539931
2017-07-01,WC7,130.9205637185646
2017-07-01,WC27,154.64146534317953
2017-08-01,WC1,150.58204741925488
2017-08-01,WC2,164.52141848976714
2017-08-01,WC3,154.8594158581369
2017-08-01,WC6,156.11032990805845
2017-08-01,WC4,149.4418159936799
2017-08-01,WC5,148.8279686696015
2017-08-01,WC26,159.49501622066506
2017-08-01,SW4,149.20473887435423
2017-08-01,NW6,
2017-08-01,NW7,
2017-08-01,NB1,
2017-08-01,WC20,129.9811439213307
2017-08-01,WC19,167.14648624497346
2017-08-01,SW3,154.32915561514466
2017-08-01,WC18,151.73964600165914
2017-08-01,WC17,140.27880689388402
2017-08-01,SW5,171.27326042708793
2017-08-01,SW6,167.24069307905435
2017-08-01,WC12,157.74412305502287
2017-08-01,WC8,147.61304923416
2017-08-01,WC11,136.89558206317645
2017-08-01,WC25,58.67717542632211
2017-08-01,WC16,148.31592158994198
2017-08-01,WC15,150.38497108129528
2017-08-01,NW1,148.0868074006087
2017-08-01,NW2,152.32141641427577
2017-08-01,NW3,156.3611190690231
2017-08-01,NW4,157.94604953352103
2017-08-01,NW5,155.96627228177042
2017-08-01,WC23,162.13821794517733
2017-08-01,WC22,139.46097457960798
2017-08-01,WC24,94.588627462274
2017-08-01,NC2,135.7518491993637
2017-08-01,NC1,154.1866846430758
2017-08-01,WC21,165.76259524782043
2017-08-01,WC13,161.09908631499698
2017-08-01,WC9,146.18833179503966
2017-08-01,SW1,153.96607994664413
2017-08-01,SW2,142.97747067797832
2017-08-01,WC10,158.39972950076546
2017-08-01,WC14,161.27642323050574
2017-08-01,WC7,151.63143543373843
2017-08-01,WC27,154.92959208166832
2017-09-01,WC1,124.94312646073271
2017-09-01,WC2,94.0137755822159
2017-09-01,WC3,123.07624708857867
2017-09-01,WC6,78.137556768931
2017-09-01,WC4,126.37504891428738
2017-09-01,WC5,126.49614801898113
2017-09-01,WC26,116.94127958868451
2017-09-01,SW4,105.55919457419343
2017-09-01,NW6,
2017-09-01,NW7,
2017-09-01,NB1,
2017-09-01,WC20,132.7040943015562
2017-09-01,WC19,135.8117132259598
2017-09-01,SW3,112.25134075606987
2017-09-01,WC18,132.70892385340923
2017-09-01,WC17,117.38941419177367
2017-09-01,SW5,130.9519163763066
2017-09-01,SW6,125.43893365962055
2017-09-01,WC12,133.6725024219538
2017-09-01,WC8,133.67838415513535
2017-09-01,WC11,117.91491053677933
2017-09-01,WC25,52.59491452357232
2017-09-01,WC16,121.48273963197906
2017-09-01,WC15,102.49955227386161
2017-09-01,NW1,88.95553837978852
2017-09-01,NW2,82.93685138473079
2017-09-01,NW3,125.81585940509949
2017-09-01,NW4,126.81708180643332
2017-09-01,NW5,124.44341943419427
2017-09-01,WC23,124.56012292963409
2017-09-01,WC22,119.66685040553794
2017-09-01,WC24,74.92975319663631
2017-09-01,NC2,141.6854474980457
2017-09-01,NC1,131.1034128633838
2017-09-01,WC21,133.70258736038537
2017-09-01,WC13,131.10357510027373
2017-09-01,WC9,127.98715276743982
2017-09-01,SW1,110.75185222774782
2017-09-01,SW2,110.13396511224299
2017-09-01,WC10,61.98413417951045
2017-09-01,WC14,135.90149044010636
2017-09-01,WC7,127.58864085899974
2017-09-01,WC27,125.19599565113027
2017-10-01,WC1,50.041893109565514
2017-10-01,WC2,37.71497529992943
2017-10-01,WC3,47.814104854036
2017-10-01,WC6,36.97112841447061
2017-10-01,WC4,52.21187823480334
2017-10-01,WC5,58.97199273912295
2017-10-01,WC26,19.503840048742166
2017-10-01,SW4,35.53212213288528
2017-10-01,NW6,
2017-10-01,NW7,
2017-10-01,NB1,
2017-10-01,WC20,55.0218188744198
2017-10-01,WC19,61.99664546144409
2017-10-01,SW3,39.4825774578099
2017-10-01,WC18,59.446199641679506
2017-10-01,WC17,52.92588215068549
2017-10-01,SW5,50.70953875875392
2017-10-01,SW6,37.323298594996
2017-10-01,WC12,42.57788805630797
2017-10-01,WC8,66.86154233013589
2017-10-01,WC11,43.20978573006407
2017-10-01,WC25,36.57594645974235
2017-10-01,WC16,44.05562508492517
2017-10-01,WC15,44.6951205190687
2017-10-01,NW1,25.092024539877308
2017-10-01,NW2,17.65291391364306
2017-10-01,NW3,51.64809783950924
2017-10-01,NW4,56.549117496061044
2017-10-01,NW5,54.38086452293092
2017-10-01,WC23,56.832062257911424
2017-10-01,WC22,53.15444803172717
2017-10-01,WC24,39.15281217601661
2017-10-01,NC2,71.69134088138341
2017-10-01,NC1,59.95551662497494
2017-10-01,WC21,48.70681981436359
2017-10-01,WC13,39.622674157628786
2017-10-01,WC9,53.72566766903859
2017-10-01,SW1,44.3458555044874
2017-10-01,SW2,43.50062559027471
2017-10-01,WC10,32.26624110102104
2017-10-01,WC14,41.58401737771439
2017-10-01,WC7,56.74793727041539
2017-10-01,WC27,56.3823969614391
2017-11-01,WC1,18.35952327316757
2017-11-01,WC2,17.727177134791813
2017-11-01,WC3,17.79724361630681
2017-11-01,WC6,19.066766930662276
2017-11-01,WC4,18.53254922807717
2017-11-01,WC5,22.565083471499623
2017-11-01,WC26,10.743980716915983
2017-11-01,SW4,14.639573910507279
2017-11-01,NW6,
2017-11-01,NW7,
2017-11-01,NB1,
2017-11-01,WC20,17.373657924067786
2017-11-01,WC19,22.51225151237916
2017-11-01,SW3,18.725305313474596
2017-11-01,WC18,21.180324440385654
2017-11-01,WC17,21.412508416784853
2017-11-01,SW5,18.826577431262283
2017-11-01,SW6,18.089145324388564
2017-11-01,WC12,27.307686984716973
2017-11-01,WC8,31.880401742461785
2017-11-01,WC11,22.111199469847588
2017-11-01,WC25,20.32362315460669
2017-11-01,WC16,21.82220426377933
2017-11-01,WC15,23.6893074190423
2017-11-01,NW1,17.54958697647457
2017-11-01,NW2,13.778556528266305
2017-11-01,NW3,18.298151678899906
2017-11-01,NW4,16.694265937295313
2017-11-01,NW5,17.697973408305508
2017-11-01,WC23,18.13035781304215
2017-11-01,WC22,18.327422668604296
2017-11-01,WC24,19.178255673309526
2017-11-01,NC2,25.815747032807227
2017-11-01,NC1,17.66528182414788
2017-11-01,WC21,20.640656910660717
2017-11-01,WC13,32.743140122500385
2017-11-01,WC9,19.196839551016748
2017-11-01,SW1,18.60271708399182
2017-11-01,SW2,18.950493610907056
2017-11-01,WC10,33.20176716258193
2017-11-01,WC14,30.13972427933387
2017-11-01,WC7,18.676518790618815
2017-11-01,WC27,20.418465752650974
2017-12-01,WC1,11.46334440908963
2017-12-01,WC2,12.952978122794638
2017-12-01,WC3,12.45230984667705
2017-12-01,WC6,12.980567059573115
2017-12-01,WC4,11.293721989648624
2017-12-01,WC5,13.458264250185808
2017-12-01,WC26,11.209591303371862
2017-12-01,SW4,11.977805299564245
2017-12-01,NW6,
2017-12-01,NW7,
2017-12-01,NB1,
2017-12-01,WC20,13.234935594463805
2017-12-01,WC19,16.081679113210342
2017-12-01,SW3,15.729859512081383
2017-12-01,WC18,14.209847539509369
2017-12-01,WC17,11.365417400896831
2017-12-01,SW5,13.907827646876182
2017-12-01,SW6,13.25373753568767
2017-12-01,WC12,20.117825579786075
2017-12-01,WC8,17.30298570382588
2017-12-01,WC11,15.255054856048883
2017-12-01,WC25,14.904919399862896
2017-12-01,WC16,15.47631750209184
2017-12-01,WC15,12.902329643874225
2017-12-01,NW1,8.803825902130335
2017-12-01,NW2,6.328381527611697
2017-12-01,NW3,8.787329467434576
2017-12-01,NW4,8.09506612140847
2017-12-01,NW5,7.7096487631542985
2017-12-01,WC23,13.080229997379947
2017-12-01,WC22,13.092518487232535
2017-12-01,WC24,13.615050109434403
2017-12-01,NC2,10.152129107737396
2017-12-01,NC1,9.106073628223328
2017-12-01,WC21,14.943449907745174
2017-12-01,WC13,23.648477432994028
2017-12-01,WC9,13.358486914580045
2017-12-01,SW1,14.930340287947104
2017-12-01,SW2,15.063543827643826
2017-12-01,WC10,19.46678953078786
2017-12-01,WC14,20.512886320785157
2017-12-01,WC7,18.47898417632099
2017-12-01,WC27,16.46852717337588
2018-01-01,WC1,15.376594486526056
2018-01-01,WC2,15.717586450246996
2018-01-01,WC3,14.250432247831613
2018-01-01,WC6,16.527260199885916
2018-01-01,WC4,14.922674817817347
2018-01-01,WC5,16.921438168200794
2018-01-01,WC26,12.859401305135572
2018-01-01,SW4,14.968461193555555
2018-01-01,NW6,
2018-01-01,NW7,
2018-01-01,NB1,
2018-01-01,WC20,11.007978385699575
2018-01-01,WC19,18.627958270391403
2018-01-01,SW3,16.72958261680609
2018-01-01,WC18,14.837905289061464
2018-01-01,WC17,11.994204954083747
2018-01-01,SW5,16.73314244316418
2018-01-01,SW6,18.05691742964432
2018-01-01,WC12,21.70521362620851
2018-01-01,WC8,15.885312585514502
2018-01-01,WC11,17.622590383624182
2018-01-01,WC25,17.168422838001156
2018-01-01,WC16,11.989594433200551
2018-01-01,WC15,17.040456827456616
2018-01-01,NW1,10.685106999661858
2018-01-01,NW2,8.88344345427726
2018-01-01,NW3,11.094520236695743
2018-01-01,NW4,6.930444172995558
2018-01-01,NW5,10.11145278119447
2018-01-01,WC23,14.805061641847054
2018-01-01,WC22,14.915327401192636
2018-01-01,WC24,16.61261663402834
2018-01-01,NC2,13.108628503638265
2018-01-01,NC1,9.457747658444564
2018-01-01,WC21,15.29537035732898
2018-01-01,WC13,20.450869521147975
2018-01-01,WC9,14.034842349718643
2018-01-01,SW1,18.246001942845542
2018-01-01,SW2,14.800327728582618
2018-01-01,WC10,21.359533611759286
2018-01-01,WC14,20.499580612091282
2018-01-01,WC7,14.687998022040128
2018-01-01,WC27,17.314036400604323
2018-02-01,WC1,19.234639427815164
2018-02-01,WC2,16.843952011291456
2018-02-01,WC3,14.799236957546825
2018-02-01,WC6,15.441534483652774
2018-02-01,WC4,19.181436935639862
2018-02-01,WC5,17.777942942084497
2018-02-01,WC26,14.482424495075014
2018-02-01,SW4,28.08221202610171
2018-02-01,NW6,
2018-02-01,NW7,
2018-02-01,NB1,
2018-02-01,WC20,20.215613933605166
2018-02-01,WC19,21.718509535258104
2018-02-01,SW3,20.106969016876047
2018-02-01,WC18,15.54405459856253
2018-02-01,WC17,12.686917092878318
2018-02-01,SW5,27.091799772311724
2018-02-01,SW6,24.43204928062106
2018-02-01,WC12,25.98745526799661
2018-02-01,WC8,12.974506512044144
2018-02-01,WC11,15.796657094470213
2018-02-01,WC25,17.108840220210464
2018-02-01,WC16,15.448304715044804
2018-02-01,WC15,19.809085170723108
2018-02-01,NW1,13.406115646587129
2018-02-01,NW2,11.277792809698784
2018-02-01,NW3,13.25663113596175
2018-02-01,NW4,11.975525342114116
2018-02-01,NW5,12.604443663484245
2018-02-01,WC23,15.294669980668312
2018-02-01,WC22,19.08482293061116
2018-02-01,WC24,15.42734132012442
2018-02-01,NC2,17.66558603082273
2018-02-01,NC1,13.125973073828673
2018-02-01,WC21,14.020127044042873
2018-02-01,WC13,27.997415328477743
2018-02-01,WC9,12.370746122011495
2018-02-01,SW1,25.721810616056
2018-02-01,SW2,14.40209714004343
2018-02-01,WC10,25.507661667880438
2018-02-01,WC14,26.6007713869911
2018-02-01,WC7,23.702952811528682
2018-02-01,WC27,17.548211739124298
2018-03-01,WC1,60.65114183538419
2018-03-01,WC2,48.30118560338741
2018-03-01,WC3,49.10741180000854
2018-03-01,WC6,48.025885891670434
2018-03-01,WC4,57.91471563263708
2018-03-01,WC5,57.03140186381567
2018-03-01,WC26,37.748058597486995
2018-03-01,SW4,52.0293622152475
2018-03-01,NW6,
2018-03-01,NW7,
2018-03-01,NB1,
2018-03-01,WC20,60.048716827269025
2018-03-01,WC19,67.77900470202759
2018-03-01,SW3,52.127466553965434
2018-03-01,WC18,47.30057094257808
2018-03-01,WC17,48.45424850646835
2018-03-01,SW5,44.1385379652948
2018-03-01,SW6,43.427977722458984
2018-03-01,WC12,80.00396409577098
2018-03-01,WC8,58.65370421045627
2018-03-01,WC11,50.59815182976218
2018-03-01,WC25,48.42131151016604
2018-03-01,WC16,45.462708021941104
2018-03-01,WC15,60.51216934323711
2018-03-01,NW1,26.606163953432212
2018-03-01,NW2,24.033760724790735
2018-03-01,NW3,24.265294832406376
2018-03-01,NW4,21.73360242179617
2018-03-01,NW5,23.83533454382162
2018-03-01,WC23,46.1669888612722
2018-03-01,WC22,58.97283289546213
2018-03-01,WC24,48.021958875705586
2018-03-01,NC2,38.4346725564054
2018-03-01,NC1,30.593910720218787
2018-03-01,WC21,43.353392301300026
2018-03-01,WC13,79.22964480676505
2018-03-01,WC9,48.189552505433646
2018-03-01,SW1,45.78662771309679
2018-03-01,SW2,31.988610220934262
2018-03-01,WC10,74.43681910735252
2018-03-01,WC14,62.947931378101565
2018-03-01,WC7,50.7414806442498
2018-03-01,WC27,41.20938113324768
2018-04-01,WC1,57.446582941458075
2018-04-01,WC2,82.65090331686659
2018-04-01,WC3,72.4582684366203
2018-04-01,WC6,84.70722419375159
2018-04-01,WC4,58.224466741976194
2018-04-01,WC5,59.55692213138184
2018-04-01,WC26,37.77408648527314
2018-04-01,SW4,43.46945154255018
2018-04-01,NW6,
2018-04-01,NW7,
2018-04-01,NB1,
2018-04-01,WC20,50.85536618744623
2018-04-01,WC19,56.00434742523208
2018-04-01,SW3,65.96269929173103
2018-04-01,WC18,58.48772020328065
2018-04-01,WC17,55.1815016976834
2018-04-01,SW5,43.92901645565253
2018-04-01,SW6,45.25920144016427
2018-04-01,WC12,111.76971668083591
2018-04-01,WC8,99.60963235239736
2018-04-01,WC11,51.64549738605404
2018-04-01,WC25,60.528702977364155
2018-04-01,WC16,81.4708465339808
2018-04-01,WC15,85.48413875106424
2018-04-01,NW1,48.905473165547576
2018-04-01,NW2,38.26277155650208
2018-04-01,NW3,33.10744169045809
2018-04-01,NW4,27.80245012126685
2018-04-01,NW5,25.612409457427894
2018-04-01,WC23,68.00941091496186
2018-04-01,WC22,58.97284005411946
2018-04-01,WC24,67.75610528740934
2018-04-01,NC2,80.07139850314626
2018-04-01,NC1,30.83981316982489
2018-04-01,WC21,70.69750982408209
2018-04-01,WC13,118.30537495837015
2018-04-01,WC9,77.7809197010748
2018-04-01,SW1,58.58371634455058
2018-04-01,SW2,42.68403251455002
2018-04-01,WC10,112.79340992524119
2018-04-01,WC14,98.91370645713998
2018-04-01,WC7,95.7975134218706
2018-04-01,WC27,43.08701975346994
2018-05-01,WC1,67.10497564272234
2018-05-01,WC2,182.19008468595618
2018-05-01,WC3,164.14696426274944
2018-05-01,WC6,182.31443875623273
2018-05-01,WC4,73.24441638794751
2018-05-01,WC5,96.79763878566122
2018-05-01,WC26,92.57633867252426
2018-05-01,SW4,52.258555091699854
2018-05-01,NW6,
2018-05-01,NW7,
2018-05-01,NB1,
2018-05-01,WC20,83.37901211924549
2018-05-01,WC19,87.49600363112843
2018-05-01,SW3,136.88883383368793
2018-05-01,WC18,109.1527184256206
2018-05-01,WC17,100.14711823612834
2018-05-01,SW5,31.784137716907587
2018-05-01,SW6,30.602246037438658
2018-05-01,WC12,187.57160086201782
2018-05-01,WC8,191.6767570685817
2018-05-01,WC11,92.80609675281646
2018-05-01,WC25,57.28064819329901
2018-05-01,WC16,188.0795185548062
2018-05-01,WC15,143.60261002319362
2018-05-01,NW1,106.58640645379458
2018-05-01,NW2,60.36679438950521
2018-05-01,NW3,80.86048188724351
2018-05-01,NW4,61.39008975516493
2018-05-01,NW5,66.33529549581208
2018-05-01,WC23,155.99716043875117
2018-05-01,WC22,66.63681983807118
2018-05-01,WC24,105.68076114502942
2018-05-01,NC2,119.12978017352134
2018-05-01,NC1,52.04003229163519
2018-05-01,WC21,158.32904688798425
2018-05-01,WC13,191.5958283256832
2018-05-01,WC9,172.1676020484116
2018-05-01,SW1,62.7305606704267
2018-05-01,SW2,58.23695745178919
2018-05-01,WC10,191.48983398481047
2018-05-01,WC14,193.68915111585866
2018-05-01,WC7,173.03880333427526
2018-05-01,WC27,65.47401973935021
2018-06-01,WC1,131.9856883394813
2018-06-01,WC2,159.43979534227236
2018-06-01,WC3,155.11629252818537
2018-06-01,WC6,160.90375397289912
2018-06-01,WC4,127.74331996958087
2018-06-01,WC5,115.74658395746383
2018-06-01,WC26,143.91125933289504
2018-06-01,SW4,136.90834592128581
2018-06-01,NW6,
2018-06-01,NW7,
2018-06-01,NB1,
2018-06-01,WC20,144.2052370942029
2018-06-01,WC19,138.87462678099047
2018-06-01,SW3,108.11347605584545
2018-06-01,WC18,128.57962871304383
2018-06-01,WC17,91.59805733442212
2018-06-01,SW5,144.86251768033947
2018-06-01,SW6,128.01684176476383
2018-06-01,WC12,151.25492793451824
2018-06-01,WC8,119.46367529269067
2018-06-01,WC11,138.85114498196012
2018-06-01,WC25,111.88046020876182
2018-06-01,WC16,85.71013881240656
2018-06-01,WC15,128.26179501482628
2018-06-01,NW1,164.13248635331632
2018-06-01,NW2,141.47917884979617
2018-06-01,NW3,137.9877503037727
2018-06-01,NW4,143.44833324481743
2018-06-01,NW5,132.55012788223124
2018-06-01,WC23,148.31800253506952
2018-06-01,WC22,135.81092554280525
2018-06-01,WC24,151.90507286026968
2018-06-01,NC2,166.58110509138032
2018-06-01,NC1,169.04874499218795
2018-06-01,WC21,190.75133452583844
2018-06-01,WC13,128.1863352688203
2018-06-01,WC9,159.35181766754994
2018-06-01,SW1,128.12005045598866
2018-06-01,SW2,107.41227609922265
2018-06-01,WC10,121.18259441463667
2018-06-01,WC14,148.6780247904853
2018-06-01,WC7,104.89545069228596
2018-06-01,WC27,60.32297417505614
2018-07-01,WC1,180.93477740545714
2018-07-01,WC2,94.64101623147491
2018-07-01,WC3,81.71506651615387
2018-07-01,WC6,101.6596012654008
2018-07-01,WC4,179.52847365273436
2018-07-01,WC5,188.94996712595034
2018-07-01,WC26,201.52831802123916
2018-07-01,SW4,205.43709216122463
2018-07-01,NW6,
2018-07-01,NW7,
2018-07-01,NB1,
2018-07-01,WC20,186.19260288660956
2018-07-01,WC19,158.16415962780928
2018-07-01,SW3,61.33561893380746
2018-07-01,WC18,134.26986273675993
2018-07-01,WC17,133.38372659417485
2018-07-01,SW5,205.06908614206364
2018-07-01,SW6,196.28077577598705
2018-07-01,WC12,174.0347673935823
2018-07-01,WC8,164.71449808077736
2018-07-01,WC11,185.87850673735375
2018-07-01,WC25,176.868658172027
2018-07-01,WC16,72.12055439143526
2018-07-01,WC15,130.7776709433076
2018-07-01,NW1,102.32914351963682
2018-07-01,NW2,212.93754964170674
2018-07-01,NW3,200.01747557469844
2018-07-01,NW4,214.93991537875982
2018-07-01,NW5,211.49589995899953
2018-07-01,WC23,90.01720731629594
2018-07-01,WC22,195.57589966425903
2018-07-01,WC24,171.20032254348587
2018-07-01,NC2,166.62931821536554
2018-07-01,NC1,190.13891718678346
2018-07-01,WC21,98.80335638530121
2018-07-01,WC13,159.81580052417428
2018-07-01,WC9,94.28891386548365
2018-07-01,SW1,201.13014890316208
2018-07-01,SW2,184.50008475739207
2018-07-01,WC10,76.78046460472933
2018-07-01,WC14,160.96360286474214
2018-07-01,WC7,84.19569793727042
2018-07-01,WC27,101.99063157448856
2018-08-01,WC1,157.44974375580767
2018-08-01,WC2,164.00506704304874
2018-08-01,WC3,154.43326236371686
2018-08-01,WC6,165.48366017914168
2018-08-01,WC4,157.9807074667198
2018-08-01,WC5,169.0078897718827
2018-08-01,WC26,163.38463018486743
2018-08-01,SW4,171.17854142270707
2018-08-01,NW6,
2018-08-01,NW7,
2018-08-01,NB1,
2018-08-01,WC20,159.1299397564864
2018-08-01,WC19,121.81772728239815
2018-08-01,SW3,48.11896295432686
2018-08-01,WC18,167.477730450968
2018-08-01,WC17,163.72475322703107
2018-08-01,SW5,176.17840411218816
2018-08-01,SW6,174.24643123356253
2018-08-01,WC12,171.89359220229736
2018-08-01,WC8,176.473526562188
2018-08-01,WC11,161.64345040865925
2018-08-01,WC25,152.85446039250616
2018-08-01,WC16,49.9593861073168
2018-08-01,WC15,108.32688411966762
2018-08-01,NW1,77.1656924786243
2018-08-01,NW2,157.01073570100638
2018-08-01,NW3,148.7747142560779
2018-08-01,NW4,161.95919415086667
2018-08-01,NW5,161.15324391339146
2018-08-01,WC23,168.465758856811
2018-08-01,WC22,169.6847040968996
2018-08-01,WC24,170.7138722497408
2018-08-01,NC2,137.31547095130585
2018-08-01,NC1,148.57003248384737
2018-08-01,WC21,145.0601346497838
2018-08-01,WC13,171.65403049478007
2018-08-01,WC9,163.07563938428564
2018-08-01,SW1,177.58091081758988
2018-08-01,SW2,165.89154282669932
2018-08-01,WC10,46.88402716882421
2018-08-01,WC14,169.31429718472432
2018-08-01,WC7,52.273558914947735
2018-08-01,WC27,161.4189105234176
2018-09-01,WC1,50.405766902261156
2018-09-01,WC2,114.5575793930839
2018-09-01,WC3,114.23539288112825
2018-09-01,WC6,109.60877038310227
2018-09-01,WC4,48.13900517568535
2018-09-01,WC5,51.870333314275925
2018-09-01,WC26,77.27519547638516
2018-09-01,SW4,99.25943008136103
2018-09-01,NW6,
2018-09-01,NW7,
2018-09-01,NB1,
2018-09-01,WC20,79.48543997516896
2018-09-01,WC19,59.69119805961574
2018-09-01,SW3,41.18980442449504
2018-09-01,WC18,96.83987117193112
2018-09-01,WC17,94.35446483574727
2018-09-01,SW5,102.40676855141955
2018-09-01,SW6,97.97282815071095
2018-09-01,WC12,99.54462326261891
2018-09-01,WC8,85.4550739215005
2018-09-01,WC11,79.72625727118765
2018-09-01,WC25,75.99161843379204
2018-09-01,WC16,56.900692989294065
2018-09-01,WC15,54.740238102228325
2018-09-01,NW1,35.66376503550555
2018-09-01,NW2,101.51912787703696
2018-09-01,NW3,104.57216948047463
2018-09-01,NW4,105.69162816223206
2018-09-01,NW5,108.52253070149746
2018-09-01,WC23,119.1676686564839
2018-09-01,WC22,54.58379566328542
2018-09-01,WC24,91.08650357101722
2018-09-01,NC2,81.21467660195613
2018-09-01,NC1,78.87103116307549
2018-09-01,WC21,107.04852885251897
2018-09-01,WC13,103.33741909326548
2018-09-01,WC9,117.28858635781697
2018-09-01,SW1,102.32279508779045
2018-09-01,SW2,91.58004730269687
2018-09-01,WC10,62.6493467889363
2018-09-01,WC14,99.40759486411122
2018-09-01,WC7,38.362199773947445
2018-09-01,WC27,106.73312342035778
2018-10-01,WC1,36.42046574493847
2018-10-01,WC2,49.43125617501763
2018-10-01,WC3,51.05507766171783
2018-10-01,WC6,43.8321491809716
2018-10-01,WC4,33.57889413102385
2018-10-01,WC5,33.65124206734891
2018-10-01,WC26,20.155194621259486
2018-10-01,SW4,23.883417422306586
2018-10-01,NW6,
2018-10-01,NW7,
2018-10-01,NB1,
2018-10-01,WC20,46.33588227824886
2018-10-01,WC19,45.29741211179902
2018-10-01,SW3,26.38430149523449
2018-10-01,WC18,33.69394271054814
2018-10-01,WC17,32.17481841234365
2018-10-01,SW5,36.183792734674164
2018-10-01,SW6,30.410531201215143
2018-10-01,WC12,29.989036952094757
2018-10-01,WC8,27.97510557572979
2018-10-01,WC11,58.726102643398846
2018-10-01,WC25,24.459798870679368
2018-10-01,WC16,53.39988843516008
2018-10-01,WC15,45.62617803352809
2018-10-01,NW1,25.196686150427528
2018-10-01,NW2,35.10194551849941
2018-10-01,NW3,37.806207829926805
2018-10-01,NW4,38.39096606298794
2018-10-01,NW5,36.087545637361124
2018-10-01,WC23,48.869330614152474
2018-10-01,WC22,32.77398687102248
