,FieldID,date,NDVI,Year,Month,NDVI_Aug
29083,WC17,2013-08-04,0.2451033055500466,2013,8,0.2848232229594021
29108,WC14,2013-08-04,0.8533581067432574,2013,8,0.8542307970730726
29081,SW3,2013-08-04,0.7385997027463659,2013,8,0.7385997027463659
29070,WC3,2013-08-04,0.821244415241612,2013,8,0.8218300714044698
29071,WC6,2013-08-04,0.8335265083941475,2013,8,0.8338417644416128
29073,WC5,2013-08-04,0.2557656478823678,2013,8,0.3130043523281824
29074,WC26,2013-08-04,0.8618403758196461,2013,8,0.8631478040154111
29079,WC20,2013-08-04,0.8073245771346146,2013,8,0.8073245771346146
29080,WC19,2013-08-04,0.4031761485706425,2013,8,0.8437251181644944
29082,WC18,2013-08-04,0.5711386821542754,2013,8,0.5723561905094497
51536,WC16,2013-08-11,0.7919991680241657,2013,8,0.8169022259821396
51537,WC15,2013-08-11,0.6134966425053553,2013,8,0.8124970811301095
51543,WC23,2013-08-11,0.7629909525832144,2013,8,0.874221455346784
51544,WC22,2013-08-11,0.6684068093866212,2013,8,0.844835705988344
51532,WC12,2013-08-11,0.5161147249714994,2013,8,0.8723544907819892
51548,WC21,2013-08-11,0.7702548905764645,2013,8,0.8356241131535407
51552,SW2,2013-08-11,0.2979594676650982,2013,8,0.3585965342196527
51549,WC13,2013-08-11,0.6170682491255185,2013,8,0.8758664198717419
51550,WC9,2013-08-11,0.2626158836952039,2013,8,0.2626158836952039
51545,WC24,2013-08-11,0.7563726851983482,2013,8,0.7563726851983482
51556,WC27,2013-08-11,0.6806770319573496,2013,8,0.828511170507901
51555,WC7,2013-08-11,0.8227195650178606,2013,8,0.8810326140286954
51554,WC14,2013-08-11,0.5144780290193351,2013,8,0.8542307970730726
51531,SW6,2013-08-11,0.7831592719024203,2013,8,0.8612720141363415
51530,SW5,2013-08-11,0.8050869181645376,2013,8,0.8814873484916381
51529,WC17,2013-08-11,0.2828042979515839,2013,8,0.2848232229594021
51528,WC18,2013-08-11,0.5491305025101452,2013,8,0.5723561905094497
51527,SW3,2013-08-11,0.7207128403946875,2013,8,0.7385997027463659
51526,WC19,2013-08-11,0.5601449979223849,2013,8,0.8437251181644944
51534,WC11,2013-08-11,0.4638850265913687,2013,8,0.8437212688701422
51525,WC20,2013-08-11,0.7119705505326043,2013,8,0.8073245771346146
51535,WC25,2013-08-11,0.3858513123620545,2013,8,0.3992591546137753
51520,WC26,2013-08-11,0.7771467975460876,2013,8,0.8631478040154111
51519,WC5,2013-08-11,0.3077393776683543,2013,8,0.3130043523281824
51518,WC4,2013-08-11,0.5908775919132843,2013,8,0.8264838544302681
51517,WC6,2013-08-11,0.7419286202043457,2013,8,0.8338417644416128
51516,WC3,2013-08-11,0.681883627241799,2013,8,0.8218300714044698
51515,WC2,2013-08-11,0.7937203505161303,2013,8,0.8674978634248783
51514,WC1,2013-08-11,0.6225216606396017,2013,8,0.8192310692504026
51553,WC10,2013-08-11,0.6974126074980491,2013,8,0.8575544081427705
51533,WC8,2013-08-11,0.7249750573452912,2013,8,0.8471764705694987
51521,SW4,2013-08-11,0.8483399396598928,2013,8,0.8852340956011749
51551,SW1,2013-08-11,0.7603128484821953,2013,8,0.8656066946711917
59420,SW1,2013-08-11,0.7614508323551795,2013,8,0.8656066946711917
59390,SW4,2013-08-11,0.8524961769947123,2013,8,0.8852340956011749
59399,SW5,2013-08-11,0.8091957836347539,2013,8,0.8814873484916381
59400,SW6,2013-08-11,0.7912725125757497,2013,8,0.8612720141363415
21446,NC2,2013-08-13,0.870274581183696,2013,8,0.870274581183696
21447,NC1,2013-08-13,0.7844797249522746,2013,8,0.7856131417852847
36471,SW4,2013-08-20,0.8322891132640703,2013,8,0.8852340956011749
36477,SW3,2013-08-20,0.6599213980826535,2013,8,0.7385997027463659
36478,WC18,2013-08-20,0.5723561905094497,2013,8,0.5723561905094497
36479,WC17,2013-08-20,0.2709549069842334,2013,8,0.2848232229594021
36480,SW5,2013-08-20,0.8266149225881557,2013,8,0.8814873484916381
36481,SW6,2013-08-20,0.8022085429807898,2013,8,0.8612720141363415
36482,WC12,2013-08-20,0.822268989395672,2013,8,0.8723544907819892
36483,WC8,2013-08-20,0.8313737832632817,2013,8,0.8471764705694987
36484,WC11,2013-08-20,0.8257056398796742,2013,8,0.8437212688701422
36485,WC25,2013-08-20,0.3990581729915313,2013,8,0.3992591546137753
36465,WC2,2013-08-20,0.8091347632402914,2013,8,0.8674978634248783
36486,WC16,2013-08-20,0.7961968389922277,2013,8,0.8169022259821396
36487,WC15,2013-08-20,0.8124970811301095,2013,8,0.8124970811301095
36493,WC23,2013-08-20,0.8351240897563815,2013,8,0.874221455346784
36494,WC22,2013-08-20,0.844835705988344,2013,8,0.844835705988344
36495,WC24,2013-08-20,0.7181809951816602,2013,8,0.7563726851983482
36500,WC9,2013-08-20,0.2580410992705627,2013,8,0.2626158836952039
36501,SW1,2013-08-20,0.819451842769904,2013,8,0.8656066946711917
36502,SW2,2013-08-20,0.3582982901646724,2013,8,0.3585965342196527
36503,WC10,2013-08-20,0.8059427585231286,2013,8,0.8575544081427705
36504,WC14,2013-08-20,0.7951585946386536,2013,8,0.8542307970730726
36505,WC7,2013-08-20,0.8179393205851511,2013,8,0.8810326140286954
36506,WC27,2013-08-20,0.7954879540829387,2013,8,0.828511170507901
36470,WC26,2013-08-20,0.8058722932347896,2013,8,0.8631478040154111
36469,WC5,2013-08-20,0.3130043523281824,2013,8,0.3130043523281824
36468,WC4,2013-08-20,0.8264838544302681,2013,8,0.8264838544302681
36467,WC6,2013-08-20,0.7726923507581064,2013,8,0.8338417644416128
36466,WC3,2013-08-20,0.7339253085283517,2013,8,0.8218300714044698
29112,WC2,2013-08-20,0.8098648863054055,2013,8,0.8674978634248783
29113,WC3,2013-08-20,0.7262639762495844,2013,8,0.8218300714044698
29114,WC6,2013-08-20,0.7734648549533276,2013,8,0.8338417644416128
29115,WC4,2013-08-20,0.8257767452735387,2013,8,0.8264838544302681
29116,WC5,2013-08-20,0.3125862243432182,2013,8,0.3130043523281824
29117,WC26,2013-08-20,0.8060635674102452,2013,8,0.8631478040154111
29122,WC20,2013-08-20,0.7470322956954516,2013,8,0.8073245771346146
29123,WC19,2013-08-20,0.8041115136318747,2013,8,0.8437251181644944
29124,SW3,2013-08-20,0.6527693788808605,2013,8,0.7385997027463659
29125,WC18,2013-08-20,0.5719936570640249,2013,8,0.5723561905094497
29126,WC17,2013-08-20,0.2710810707696772,2013,8,0.2848232229594021
29129,WC12,2013-08-20,0.8218713702302899,2013,8,0.8723544907819892
29130,WC8,2013-08-20,0.8302810498770331,2013,8,0.8471764705694987
29131,WC11,2013-08-20,0.8245217752734916,2013,8,0.8437212688701422
29132,WC25,2013-08-20,0.3992591546137753,2013,8,0.3992591546137753
29133,WC16,2013-08-20,0.7951838856752811,2013,8,0.8169022259821396
29134,WC15,2013-08-20,0.8122265086466076,2013,8,0.8124970811301095
29140,WC23,2013-08-20,0.8355789668486122,2013,8,0.874221455346784
29141,WC22,2013-08-20,0.8443255702907663,2013,8,0.844835705988344
29142,WC24,2013-08-20,0.7170147605580998,2013,8,0.7563726851983482
29145,WC21,2013-08-20,0.8084350487134877,2013,8,0.8356241131535407
29146,WC13,2013-08-20,0.8190852817056052,2013,8,0.8758664198717419
29147,WC9,2013-08-20,0.2575686170806568,2013,8,0.2626158836952039
29149,SW2,2013-08-20,0.3585965342196527,2013,8,0.3585965342196527
29150,WC10,2013-08-20,0.8079731011539084,2013,8,0.8575544081427705
29151,WC14,2013-08-20,0.7949038508570062,2013,8,0.8542307970730726
29152,WC7,2013-08-20,0.8191967583631257,2013,8,0.8810326140286954
29153,WC27,2013-08-20,0.7948044888654546,2013,8,0.828511170507901
36464,WC1,2013-08-20,0.8192310692504026,2013,8,0.8192310692504026
29111,WC1,2013-08-20,0.8184249317809802,2013,8,0.8192310692504026
36499,WC13,2013-08-20,0.8175401153328559,2013,8,0.8758664198717419
51564,SW4,2013-08-27,0.8456794944365192,2013,8,0.8852340956011749
51586,WC23,2013-08-27,0.8188377548748254,2013,8,0.874221455346784
43971,NW2,2013-08-27,0.7743019607675844,2013,8,0.7743019607675844
43970,NW1,2013-08-27,0.7588047891686989,2013,8,0.7588047891686989
43956,NB1,2013-08-27,0.8115020865141893,2013,8,0.8115020865141893
43955,NW7,2013-08-27,0.8583696456499129,2013,8,0.8583696456499129
43954,NW6,2013-08-27,0.3423573028468882,2013,8,0.3423573028468882
51568,WC20,2013-08-27,0.7220551955203547,2013,8,0.8073245771346146
51569,WC19,2013-08-27,0.8437251181644944,2013,8,0.8437251181644944
51570,SW3,2013-08-27,0.6467887570129374,2013,8,0.7385997027463659
51571,WC18,2013-08-27,0.5498598490972532,2013,8,0.5723561905094497
51572,WC17,2013-08-27,0.2848232229594021,2013,8,0.2848232229594021
51573,SW5,2013-08-27,0.8418266953061969,2013,8,0.8814873484916381
51574,SW6,2013-08-27,0.8156186613873643,2013,8,0.8612720141363415
51575,WC12,2013-08-27,0.8060492265881956,2013,8,0.8723544907819892
51557,WC1,2013-08-27,0.7779065078252588,2013,8,0.8192310692504026
51576,WC8,2013-08-27,0.8471764705694987,2013,8,0.8471764705694987
51577,WC11,2013-08-27,0.8437212688701422,2013,8,0.8437212688701422
51578,WC25,2013-08-27,0.2806767436732706,2013,8,0.3992591546137753
51579,WC16,2013-08-27,0.7578136260105923,2013,8,0.8169022259821396
51592,WC13,2013-08-27,0.8127134735662789,2013,8,0.8758664198717419
51591,WC21,2013-08-27,0.7999593383747773,2013,8,0.8356241131535407
51588,WC24,2013-08-27,0.5313540377703767,2013,8,0.7563726851983482
51587,WC22,2013-08-27,0.7114410495750217,2013,8,0.844835705988344
43973,NW4,2013-08-27,0.8446683664518123,2013,8,0.8446683664518123
43974,NW5,2013-08-27,0.8472446369664718,2013,8,0.8472446369664718
43972,NW3,2013-08-27,0.2549938190706843,2013,8,0.2549938190706843
51594,SW1,2013-08-27,0.8158601315232108,2013,8,0.8656066946711917
51558,WC2,2013-08-27,0.808246125678013,2013,8,0.8674978634248783
51559,WC3,2013-08-27,0.6602755554972679,2013,8,0.8218300714044698
59463,SW1,2013-08-27,0.8164813030542004,2013,8,0.8656066946711917
59443,SW6,2013-08-27,0.8167873270514657,2013,8,0.8612720141363415
59442,SW5,2013-08-27,0.8428457714262059,2013,8,0.8814873484916381
59433,SW4,2013-08-27,0.8462921120403518,2013,8,0.8852340956011749
51560,WC6,2013-08-27,0.6968416298877986,2013,8,0.8338417644416128
51593,WC9,2013-08-27,0.2185641442938378,2013,8,0.2626158836952039
51599,WC27,2013-08-27,0.7359098500231253,2013,8,0.828511170507901
51561,WC4,2013-08-27,0.7675022764258395,2013,8,0.8264838544302681
51563,WC26,2013-08-27,0.7905687824493425,2013,8,0.8631478040154111
51595,SW2,2013-08-27,0.2732049711318295,2013,8,0.3585965342196527
51596,WC10,2013-08-27,0.7707608167529176,2013,8,0.8575544081427705
51598,WC7,2013-08-27,0.8363343858813288,2013,8,0.8810326140286954
51562,WC5,2013-08-27,0.2531198054204019,2013,8,0.3130043523281824
51597,WC14,2013-08-27,0.7708229084188302,2013,8,0.8542307970730726
51580,WC15,2013-08-27,0.8110105512412394,2013,8,0.8124970811301095
14179,NC2,2013-08-29,0.829162408924382,2013,8,0.870274581183696
21489,NC2,2013-08-29,0.8285530564965229,2013,8,0.870274581183696
21490,NC1,2013-08-29,0.7853784727186557,2013,8,0.7856131417852847
14180,NC1,2013-08-29,0.7856131417852847,2013,8,0.7856131417852847
36520,SW3,2013-09-05,0.5540696660127781,2013,9,0.7385997027463659
36523,SW5,2013-09-05,0.8106647488794844,2013,9,0.8814873484916381
36522,WC17,2013-09-05,0.244885853550849,2013,9,0.2848232229594021
36521,WC18,2013-09-05,0.5124713971098016,2013,9,0.5723561905094497
36524,SW6,2013-09-05,0.7854657811847463,2013,9,0.8612720141363415
36525,WC12,2013-09-05,0.6386849990652558,2013,9,0.8723544907819892
36526,WC8,2013-09-05,0.7946196850590537,2013,9,0.8471764705694987
36527,WC11,2013-09-05,0.8168795802849642,2013,9,0.8437212688701422
29190,WC9,2013-09-05,0.2132709511707065,2013,9,0.2626158836952039
29165,WC20,2013-09-05,0.6390386188616811,2013,9,0.8073245771346146
29193,WC10,2013-09-05,0.2536057131397187,2013,9,0.8575544081427705
36511,WC4,2013-09-05,0.6618595104377474,2013,9,0.8264838544302681
36510,WC6,2013-09-05,0.2432618468843267,2013,9,0.8338417644416128
36509,WC3,2013-09-05,0.2213133729465103,2013,9,0.8218300714044698
36508,WC2,2013-09-05,0.5963464827677271,2013,9,0.8674978634248783
36507,WC1,2013-09-05,0.6127178841491974,2013,9,0.8192310692504026
36514,SW4,2013-09-05,0.8188923283846845,2013,9,0.8852340956011749
29189,WC13,2013-09-05,0.2695296455738238,2013,9,0.8758664198717419
29188,WC21,2013-09-05,0.7625082330030861,2013,9,0.8356241131535407
29185,WC24,2013-09-05,0.3529719765453044,2013,9,0.7563726851983482
29184,WC22,2013-09-05,0.5927868019836973,2013,9,0.844835705988344
29183,WC23,2013-09-05,0.7573183771655697,2013,9,0.874221455346784
29177,WC15,2013-09-05,0.7667390749627023,2013,9,0.8124970811301095
29192,SW2,2013-09-05,0.2381724950466566,2013,9,0.3585965342196527
29176,WC16,2013-09-05,0.2337757270656618,2013,9,0.8169022259821396
29174,WC11,2013-09-05,0.8134407498630521,2013,9,0.8437212688701422
29173,WC8,2013-09-05,0.7933035439898681,2013,9,0.8471764705694987
29172,WC12,2013-09-05,0.636778116514473,2013,9,0.8723544907819892
29169,WC17,2013-09-05,0.2453407682115862,2013,9,0.2848232229594021
29168,WC18,2013-09-05,0.5127160150528625,2013,9,0.5723561905094497
29167,SW3,2013-09-05,0.5531386180292326,2013,9,0.7385997027463659
29166,WC19,2013-09-05,0.8282442967330497,2013,9,0.8437251181644944
29159,WC5,2013-09-05,0.2292296253188822,2013,9,0.3130043523281824
29160,WC26,2013-09-05,0.6941946491266773,2013,9,0.8631478040154111
29196,WC27,2013-09-05,0.5572378790262253,2013,9,0.828511170507901
29195,WC7,2013-09-05,0.7426544723746192,2013,9,0.8810326140286954
29194,WC14,2013-09-05,0.2605870612481995,2013,9,0.8542307970730726
29175,WC25,2013-09-05,0.2178138887652999,2013,9,0.3992591546137753
29158,WC4,2013-09-05,0.6609503488372572,2013,9,0.8264838544302681
36529,WC16,2013-09-05,0.2341274130535818,2013,9,0.8169022259821396
29156,WC3,2013-09-05,0.2210902534001668,2013,9,0.8218300714044698
29157,WC6,2013-09-05,0.243065612680662,2013,9,0.8338417644416128
36549,WC27,2013-09-05,0.5585305582272088,2013,9,0.828511170507901
36548,WC7,2013-09-05,0.7456417452903673,2013,9,0.8810326140286954
36547,WC14,2013-09-05,0.2607377591479316,2013,9,0.8542307970730726
36546,WC10,2013-09-05,0.2539295976916316,2013,9,0.8575544081427705
36545,SW2,2013-09-05,0.2387572440318277,2013,9,0.3585965342196527
36544,SW1,2013-09-05,0.7444838019370498,2013,9,0.8656066946711917
36543,WC9,2013-09-05,0.2134588224406139,2013,9,0.2626158836952039
36542,WC13,2013-09-05,0.2698130401311753,2013,9,0.8758664198717419
36538,WC24,2013-09-05,0.352606570175077,2013,9,0.7563726851983482
36513,WC26,2013-09-05,0.6955478294723232,2013,9,0.8631478040154111
36536,WC23,2013-09-05,0.7592366376048225,2013,9,0.874221455346784
36512,WC5,2013-09-05,0.2291704365532864,2013,9,0.3130043523281824
36530,WC15,2013-09-05,0.7712107591245352,2013,9,0.8124970811301095
36528,WC25,2013-09-05,0.2180997517303799,2013,9,0.3992591546137753
29154,WC1,2013-09-05,0.6131457952209612,2013,9,0.8192310692504026
36537,WC22,2013-09-05,0.5944609050656106,2013,9,0.844835705988344
29155,WC2,2013-09-05,0.5962429946710901,2013,9,0.8674978634248783
7343,NC1,2013-09-07,0.7286054550074079,2013,9,0.7856131417852847
7342,NC2,2013-09-07,0.6879191289052392,2013,9,0.870274581183696
162,NC1,2013-09-07,0.7320394984474444,2013,9,0.7856131417852847
29200,WC6,2013-09-21,0.2129737999721047,2013,9,0.8338417644416128
29201,WC4,2013-09-21,0.6696065618718923,2013,9,0.8264838544302681
29202,WC5,2013-09-21,0.2316331604081312,2013,9,0.3130043523281824
29203,WC26,2013-09-21,0.5169580896301168,2013,9,0.8631478040154111
29208,WC20,2013-09-21,0.4851681116195996,2013,9,0.8073245771346146
29209,WC19,2013-09-21,0.8412509671910698,2013,9,0.8437251181644944
36571,WC25,2013-09-21,0.2436736639261544,2013,9,0.3992591546137753
36570,WC11,2013-09-21,0.8241431513770167,2013,9,0.8437212688701422
29199,WC3,2013-09-21,0.2116058069051599,2013,9,0.8218300714044698
36572,WC16,2013-09-21,0.2226205065984271,2013,9,0.8169022259821396
36573,WC15,2013-09-21,0.723148738837921,2013,9,0.8124970811301095
36579,WC23,2013-09-21,0.5950307165026325,2013,9,0.874221455346784
36580,WC22,2013-09-21,0.5939992499293235,2013,9,0.844835705988344
29210,SW3,2013-09-21,0.3723363046891579,2013,9,0.7385997027463659
36569,WC8,2013-09-21,0.7786411996142995,2013,9,0.8471764705694987
29197,WC1,2013-09-21,0.6455886076726891,2013,9,0.8192310692504026
36567,SW6,2013-09-21,0.6528490926142309,2013,9,0.8612720141363415
36566,SW5,2013-09-21,0.7170724024271354,2013,9,0.8814873484916381
29198,WC2,2013-09-21,0.2178611908636686,2013,9,0.8674978634248783
36565,WC17,2013-09-21,0.2364769545865509,2013,9,0.2848232229594021
36564,WC18,2013-09-21,0.4989975853318212,2013,9,0.5723561905094497
36563,SW3,2013-09-21,0.3727197739319496,2013,9,0.7385997027463659
36557,SW4,2013-09-21,0.6799491049298148,2013,9,0.8852340956011749
36556,WC26,2013-09-21,0.5176948648461187,2013,9,0.8631478040154111
36554,WC4,2013-09-21,0.669486717813889,2013,9,0.8264838544302681
36553,WC6,2013-09-21,0.2135563716874481,2013,9,0.8338417644416128
36552,WC3,2013-09-21,0.2120763960208746,2013,9,0.8218300714044698
36551,WC2,2013-09-21,0.2183215962744582,2013,9,0.8674978634248783
36550,WC1,2013-09-21,0.6463578594681011,2013,9,0.8192310692504026
36586,WC9,2013-09-21,0.211107914068261,2013,9,0.2626158836952039
36568,WC12,2013-09-21,0.3167578709138121,2013,9,0.8723544907819892
36555,WC5,2013-09-21,0.2315842290169524,2013,9,0.3130043523281824
29219,WC16,2013-09-21,0.2218980465724669,2013,9,0.8169022259821396
36588,SW2,2013-09-21,0.2286842993512157,2013,9,0.3585965342196527
36587,SW1,2013-09-21,0.4718234422047897,2013,9,0.8656066946711917
29239,WC27,2013-09-21,0.4442853065565306,2013,9,0.828511170507901
29238,WC7,2013-09-21,0.2481676486380261,2013,9,0.8810326140286954
29237,WC14,2013-09-21,0.303644871558938,2013,9,0.8542307970730726
29236,WC10,2013-09-21,0.2238303799525423,2013,9,0.8575544081427705
29235,SW2,2013-09-21,0.2287125452542277,2013,9,0.3585965342196527
29233,WC9,2013-09-21,0.2104170835736145,2013,9,0.2626158836952039
29232,WC13,2013-09-21,0.2867547767193333,2013,9,0.8758664198717419
29231,WC21,2013-09-21,0.6948386993453134,2013,9,0.8356241131535407
29228,WC24,2013-09-21,0.2627020080969286,2013,9,0.7563726851983482
29227,WC22,2013-09-21,0.5933751250432823,2013,9,0.844835705988344
29226,WC23,2013-09-21,0.5939624050477839,2013,9,0.874221455346784
36585,WC13,2013-09-21,0.2871462541772601,2013,9,0.8758664198717419
36581,WC24,2013-09-21,0.2634333279775491,2013,9,0.7563726851983482
29218,WC25,2013-09-21,0.2431770790331993,2013,9,0.3992591546137753
36592,WC27,2013-09-21,0.4439110255044748,2013,9,0.828511170507901
36591,WC7,2013-09-21,0.2486431773822405,2013,9,0.8810326140286954
36590,WC14,2013-09-21,0.3043650381576873,2013,9,0.8542307970730726
29217,WC11,2013-09-21,0.8206431830170732,2013,9,0.8437212688701422
29216,WC8,2013-09-21,0.7753549892489258,2013,9,0.8471764705694987
29215,WC12,2013-09-21,0.3157671936754978,2013,9,0.8723544907819892
29212,WC17,2013-09-21,0.2366825242807446,2013,9,0.2848232229594021
29211,WC18,2013-09-21,0.4990020207340474,2013,9,0.5723561905094497
29220,WC15,2013-09-21,0.7220641777515956,2013,9,0.8124970811301095
36589,WC10,2013-09-21,0.2242144843016537,2013,9,0.8575544081427705
205,NC1,2013-09-23,0.5587177943762778,2013,9,0.7856131417852847
7385,NC2,2013-09-23,0.4095064504018718,2013,9,0.870274581183696
7386,NC1,2013-09-23,0.5401148212858128,2013,9,0.7856131417852847
51602,WC3,2013-09-28,0.2489869836228218,2013,9,0.8218300714044698
51603,WC6,2013-09-28,0.2487440553213437,2013,9,0.8338417644416128
51604,WC4,2013-09-28,0.5576813476230825,2013,9,0.8264838544302681
51619,WC8,2013-09-28,0.5917722608450703,2013,9,0.8471764705694987
51618,WC12,2013-09-28,0.4609573644975112,2013,9,0.8723544907819892
51617,SW6,2013-09-28,0.5122105678788719,2013,9,0.8612720141363415
51611,WC20,2013-09-28,0.4497757768926264,2013,9,0.8073245771346146
51615,WC17,2013-09-28,0.2505014006124808,2013,9,0.2848232229594021
51614,WC18,2013-09-28,0.2674752988767435,2013,9,0.5723561905094497
51613,SW3,2013-09-28,0.2760481806908046,2013,9,0.7385997027463659
51612,WC19,2013-09-28,0.7783459407328865,2013,9,0.8437251181644944
51601,WC2,2013-09-28,0.2493445582269063,2013,9,0.8674978634248783
51607,SW4,2013-09-28,0.5454522672091613,2013,9,0.8852340956011749
51616,SW5,2013-09-28,0.4546620302481164,2013,9,0.8814873484916381
51600,WC1,2013-09-28,0.5598994502140192,2013,9,0.8192310692504026
51623,WC15,2013-09-28,0.6253516333073563,2013,9,0.8124970811301095
59486,SW6,2013-09-28,0.5118758343972546,2013,9,0.8612720141363415
59485,SW5,2013-09-28,0.4549930949827079,2013,9,0.8814873484916381
51620,WC11,2013-09-28,0.6900231999437733,2013,9,0.8437212688701422
51621,WC25,2013-09-28,0.2577066525899946,2013,9,0.3992591546137753
51622,WC16,2013-09-28,0.2663561431698121,2013,9,0.8169022259821396
51629,WC23,2013-09-28,0.517857989422767,2013,9,0.874221455346784
51630,WC22,2013-09-28,0.496494505604267,2013,9,0.844835705988344
51631,WC24,2013-09-28,0.2898614985920901,2013,9,0.7563726851983482
51634,WC21,2013-09-28,0.5060743978243546,2013,9,0.8356241131535407
51635,WC13,2013-09-28,0.4052707414618635,2013,9,0.8758664198717419
51636,WC9,2013-09-28,0.2464251082079823,2013,9,0.2626158836952039
51638,SW2,2013-09-28,0.2473866241721673,2013,9,0.3585965342196527
51639,WC10,2013-09-28,0.2529191379063115,2013,9,0.8575544081427705
51640,WC14,2013-09-28,0.4087800186078506,2013,9,0.8542307970730726
59506,SW1,2013-09-28,0.3926444852553842,2013,9,0.8656066946711917
51637,SW1,2013-09-28,0.3931339512942399,2013,9,0.8656066946711917
51605,WC5,2013-09-28,0.2472695542167559,2013,9,0.3130043523281824
44017,NW5,2013-09-28,0.5844230443021943,2013,9,0.8472446369664718
44016,NW4,2013-09-28,0.5589227560199889,2013,9,0.8446683664518123
59476,SW4,2013-09-28,0.5458426188418934,2013,9,0.8852340956011749
51641,WC7,2013-09-28,0.2546290783983898,2013,9,0.8810326140286954
51642,WC27,2013-09-28,0.4584973793592247,2013,9,0.828511170507901
44015,NW3,2013-09-28,0.3615026198316142,2013,9,0.2549938190706843
44014,NW2,2013-09-28,0.4213636643318422,2013,9,0.7743019607675844
44013,NW1,2013-09-28,0.3970924120281287,2013,9,0.7588047891686989
43999,NB1,2013-09-28,0.4277838916296242,2013,9,0.8115020865141893
43998,NW7,2013-09-28,0.6588638550188838,2013,9,0.8583696456499129
43997,NW6,2013-09-28,0.2553399258902341,2013,9,0.3423573028468882
51606,WC26,2013-09-28,0.4679332794528406,2013,9,0.8631478040154111
21533,NC1,2013-09-30,0.4543124219320178,2013,9,0.7856131417852847
21532,NC2,2013-09-30,0.3719056190004232,2013,9,0.870274581183696
14222,NC2,2013-09-30,0.3714527823635338,2013,9,0.870274581183696
14223,NC1,2013-09-30,0.4542834603719495,2013,9,0.7856131417852847
29242,WC3,2013-10-07,0.258348241133803,2013,10,0.8218300714044698
29243,WC6,2013-10-07,0.2567853259095619,2013,10,0.8338417644416128
29244,WC4,2013-10-07,0.4602071513189746,2013,10,0.8264838544302681
29245,WC5,2013-10-07,0.225013448065365,2013,10,0.3130043523281824
29246,WC26,2013-10-07,0.4025933308484284,2013,10,0.8631478040154111
29251,WC20,2013-10-07,0.267480900851789,2013,10,0.8073245771346146
29252,WC19,2013-10-07,0.6684745701891557,2013,10,0.8437251181644944
29253,SW3,2013-10-07,0.2422986264832778,2013,10,0.7385997027463659
29254,WC18,2013-10-07,0.2330028512321303,2013,10,0.5723561905094497
29255,WC17,2013-10-07,0.2359475195284335,2013,10,0.2848232229594021
29259,WC8,2013-10-07,0.4438173894548634,2013,10,0.8471764705694987
29260,WC11,2013-10-07,0.5320017920244521,2013,10,0.8437212688701422
29275,WC13,2013-10-07,0.5361898415136775,2013,10,0.8758664198717419
29262,WC16,2013-10-07,0.2901971904267454,2013,10,0.8169022259821396
29263,WC15,2013-10-07,0.4341960478744449,2013,10,0.8124970811301095
29269,WC23,2013-10-07,0.2994161893618564,2013,10,0.874221455346784
29270,WC22,2013-10-07,0.4091267332701141,2013,10,0.844835705988344
29271,WC24,2013-10-07,0.2405550498739894,2013,10,0.7563726851983482
29274,WC21,2013-10-07,0.291107212740393,2013,10,0.8356241131535407
29241,WC2,2013-10-07,0.2589151084199393,2013,10,0.8674978634248783
29276,WC9,2013-10-07,0.2331910304213447,2013,10,0.2626158836952039
29278,SW2,2013-10-07,0.2198298745075928,2013,10,0.3585965342196527
29279,WC10,2013-10-07,0.2463854865183188,2013,10,0.8575544081427705
29280,WC14,2013-10-07,0.534006866845118,2013,10,0.8542307970730726
29281,WC7,2013-10-07,0.2300511570621426,2013,10,0.8810326140286954
29282,WC27,2013-10-07,0.4107983389658645,2013,10,0.828511170507901
29261,WC25,2013-10-07,0.2384250144857909,2013,10,0.3992591546137753
29240,WC1,2013-10-07,0.470188348192942,2013,10,0.8192310692504026
29258,WC12,2013-10-07,0.6699231713134355,2013,10,0.8723544907819892
36609,SW5,2013-10-07,0.2737454784496052,2013,10,0.8814873484916381
36631,SW2,2013-10-07,0.2200938448884274,2013,10,0.3585965342196527
36630,SW1,2013-10-07,0.3095374122210135,2013,10,0.8656066946711917
36629,WC9,2013-10-07,0.2333255195751306,2013,10,0.2626158836952039
36628,WC13,2013-10-07,0.5371658680914653,2013,10,0.8758664198717419
36624,WC24,2013-10-07,0.2410149708164934,2013,10,0.7563726851983482
36623,WC22,2013-10-07,0.409357033230649,2013,10,0.844835705988344
36622,WC23,2013-10-07,0.3000560394671676,2013,10,0.874221455346784
36606,SW3,2013-10-07,0.2428841336562764,2013,10,0.7385997027463659
36616,WC15,2013-10-07,0.4350543753009577,2013,10,0.8124970811301095
36614,WC25,2013-10-07,0.2392791135510613,2013,10,0.3992591546137753
36613,WC11,2013-10-07,0.5344170220561039,2013,10,0.8437212688701422
36612,WC8,2013-10-07,0.4442231708125111,2013,10,0.8471764705694987
36611,WC12,2013-10-07,0.6706966083222687,2013,10,0.8723544907819892
36610,SW6,2013-10-07,0.3133575379124763,2013,10,0.8612720141363415
36608,WC17,2013-10-07,0.2360004930891754,2013,10,0.2848232229594021
36607,WC18,2013-10-07,0.2337305757162039,2013,10,0.5723561905094497
36615,WC16,2013-10-07,0.2908824992204778,2013,10,0.8169022259821396
36633,WC14,2013-10-07,0.5344432974231809,2013,10,0.8542307970730726
36632,WC10,2013-10-07,0.2468546078609991,2013,10,0.8575544081427705
