,FieldID,date,MNDWI,Year,Month
36137,SW6,2016-12-18,0.73093391218843,2016,12
36141,WC25,2016-12-18,0.7131242953947057,2016,12
36138,WC12,2016-12-18,0.6959043787231444,2016,12
36139,WC8,2016-12-18,0.6414838610028964,2016,12
50140,WC3,2016-12-25,-0.4192238935377618,2016,12
50141,WC6,2016-12-25,-0.4374722104649122,2016,12
50142,WC4,2016-12-25,-0.4778291788511955,2016,12
50177,WC10,2016-12-25,-0.4086448120356191,2016,12
50139,WC2,2016-12-25,-0.4355755460722262,2016,12
50144,WC26,2016-12-25,-0.2363701253115336,2016,12
50143,WC5,2016-12-25,-0.4959634549923699,2016,12
50179,WC7,2016-12-25,-0.4830865211336235,2016,12
50178,WC14,2016-12-25,-0.436983417798175,2016,12
50175,SW1,2016-12-25,-0.28174782442206,2016,12
50180,WC27,2016-12-25,-0.5611276515018677,2016,12
50149,WC20,2016-12-25,-0.3064065021298495,2016,12
50150,WC19,2016-12-25,-0.4207622755857584,2016,12
50145,SW4,2016-12-25,-0.3018861541374393,2016,12
50152,WC18,2016-12-25,-0.4699451776176122,2016,12
50153,WC17,2016-12-25,-0.5117300236012304,2016,12
50154,SW5,2016-12-25,-0.2927921115593352,2016,12
50155,SW6,2016-12-25,-0.3219408024347489,2016,12
50156,WC12,2016-12-25,-0.4575814083231306,2016,12
50157,WC8,2016-12-25,-0.5198728371406739,2016,12
50158,WC11,2016-12-25,-0.437074809436935,2016,12
50160,WC16,2016-12-25,-0.4545195871980743,2016,12
50138,WC1,2016-12-25,-0.4836634477239915,2016,12
50161,WC15,2016-12-25,-0.3986503006108975,2016,12
50168,WC22,2016-12-25,-0.5184549471959106,2016,12
50172,WC21,2016-12-25,-0.2931026388010908,2016,12
50173,WC13,2016-12-25,-0.443850868018609,2016,12
50174,WC9,2016-12-25,-0.4519400747442137,2016,12
57743,SW1,2016-12-25,-0.2869205957110686,2016,12
57722,SW5,2016-12-25,-0.2919086180338915,2016,12
57713,SW4,2016-12-25,-0.3270209609329818,2016,12
50167,WC23,2016-12-25,-0.4504587763407296,2016,12
57723,SW6,2016-12-25,-0.3081488997876431,2016,12
22306,NC2,2016-12-27,-0.4679312819978811,2016,12
22307,NC1,2016-12-27,-0.4670121421822941,2016,12
15426,NC2,2016-12-27,-0.4639945458078534,2016,12
15427,NC1,2016-12-27,-0.4643264720429892,2016,12
29238,WC7,2017-01-03,-0.4963531607954487,2017,1
36167,WC4,2017-01-03,-0.4829016189520719,2017,1
36168,WC5,2017-01-03,-0.5073843336682471,2017,1
36169,WC26,2017-01-03,-0.4121252105108145,2017,1
36170,SW4,2017-01-03,-0.3800204376071206,2017,1
36176,SW3,2017-01-03,-0.5430472061607877,2017,1
36177,WC18,2017-01-03,-0.5035147982942542,2017,1
36178,WC17,2017-01-03,-0.515340633053323,2017,1
36179,SW5,2017-01-03,-0.3713025200591418,2017,1
36180,SW6,2017-01-03,-0.3892765154067192,2017,1
36181,WC12,2017-01-03,-0.4898821743209608,2017,1
36182,WC8,2017-01-03,-0.5260258466781262,2017,1
36183,WC11,2017-01-03,-0.5147467418976212,2017,1
36184,WC25,2017-01-03,-0.5087353161090892,2017,1
36185,WC16,2017-01-03,-0.5057854238480233,2017,1
36186,WC15,2017-01-03,-0.5103182197241962,2017,1
36192,WC23,2017-01-03,-0.4997224455465916,2017,1
36193,WC22,2017-01-03,-0.5120980300728435,2017,1
36194,WC24,2017-01-03,-0.5214555432370874,2017,1
36198,WC13,2017-01-03,-0.4916294311659696,2017,1
36199,WC9,2017-01-03,-0.4935460823915207,2017,1
36200,SW1,2017-01-03,-0.3871825962470341,2017,1
36201,SW2,2017-01-03,-0.5214079108925181,2017,1
36203,WC14,2017-01-03,-0.4920203308889766,2017,1
36204,WC7,2017-01-03,-0.5000171984021062,2017,1
36205,WC27,2017-01-03,-0.5993394624021807,2017,1
29239,WC27,2017-01-03,-0.59469723474997,2017,1
36166,WC6,2017-01-03,-0.4867841922317209,2017,1
36165,WC3,2017-01-03,-0.4744576991791718,2017,1
36202,WC10,2017-01-03,-0.5139183191988457,2017,1
36163,WC1,2017-01-03,-0.4898729268845538,2017,1
29212,WC17,2017-01-03,-0.5114937539449252,2017,1
29215,WC12,2017-01-03,-0.4858953021371185,2017,1
29216,WC8,2017-01-03,-0.5226654243884347,2017,1
29217,WC11,2017-01-03,-0.5098559930655724,2017,1
29236,WC10,2017-01-03,-0.5106050851816083,2017,1
29219,WC16,2017-01-03,-0.5026714810624495,2017,1
29220,WC15,2017-01-03,-0.5063450776216538,2017,1
29226,WC23,2017-01-03,-0.4960794089459063,2017,1
29227,WC22,2017-01-03,-0.5079731533581234,2017,1
29228,WC24,2017-01-03,-0.518820769067172,2017,1
29231,WC21,2017-01-03,-0.4048020190137874,2017,1
29232,WC13,2017-01-03,-0.4878607535483535,2017,1
29233,WC9,2017-01-03,-0.4897716204900276,2017,1
29235,SW2,2017-01-03,-0.5182037505341466,2017,1
29237,WC14,2017-01-03,-0.4884655153429069,2017,1
29211,WC18,2017-01-03,-0.4995310608365074,2017,1
29210,SW3,2017-01-03,-0.5398293079232107,2017,1
29218,WC25,2017-01-03,-0.5055376936769401,2017,1
29208,WC20,2017-01-03,-0.4128923132881628,2017,1
29203,WC26,2017-01-03,-0.4094927416905281,2017,1
29202,WC5,2017-01-03,-0.5036550539610815,2017,1
29209,WC19,2017-01-03,-0.4810973735229867,2017,1
29198,WC2,2017-01-03,-0.4850786765442988,2017,1
29197,WC1,2017-01-03,-0.4864532614727652,2017,1
36164,WC2,2017-01-03,-0.4883607505039633,2017,1
29199,WC3,2017-01-03,-0.4710813763020435,2017,1
29200,WC6,2017-01-03,-0.4836234974178419,2017,1
29201,WC4,2017-01-03,-0.47927985634953,2017,1
50201,WC11,2017-01-10,-0.5242766627867959,2017,1
50199,WC12,2017-01-10,-0.501111178832118,2017,1
50202,WC25,2017-01-10,-0.5106481197213206,2017,1
50198,SW6,2017-01-10,-0.3644047249391503,2017,1
50197,SW5,2017-01-10,-0.3376390305023213,2017,1
50196,WC17,2017-01-10,-0.5247435302249863,2017,1
50195,WC18,2017-01-10,-0.5075325080762639,2017,1
50200,WC8,2017-01-10,-0.5418888743504686,2017,1
50203,WC16,2017-01-10,-0.5060482576771731,2017,1
50212,WC24,2017-01-10,-0.538780371491573,2017,1
50210,WC23,2017-01-10,-0.5092887379378935,2017,1
50211,WC22,2017-01-10,-0.5202136576177689,2017,1
50221,WC14,2017-01-10,-0.5019947811424328,2017,1
50220,WC10,2017-01-10,-0.5192965386451294,2017,1
50219,SW2,2017-01-10,-0.5235762061016489,2017,1
50218,SW1,2017-01-10,-0.3666403146793761,2017,1
50217,WC9,2017-01-10,-0.5015663600663745,2017,1
50216,WC13,2017-01-10,-0.5002784923292946,2017,1
50215,WC21,2017-01-10,-0.4255221608955468,2017,1
50204,WC15,2017-01-10,-0.5189472838724405,2017,1
50194,SW3,2017-01-10,-0.5438518189462693,2017,1
50223,WC27,2017-01-10,-0.6050947888427549,2017,1
50192,WC20,2017-01-10,-0.4368117831993188,2017,1
57756,SW4,2017-01-10,-0.3633457824542199,2017,1
57765,SW5,2017-01-10,-0.3407538239471898,2017,1
57766,SW6,2017-01-10,-0.3670731283334355,2017,1
57786,SW1,2017-01-10,-0.3689609799704265,2017,1
42985,NW5,2017-01-10,-0.3767117542394162,2017,1
42984,NW4,2017-01-10,-0.3554270030986244,2017,1
42983,NW3,2017-01-10,-0.3451993005535758,2017,1
42982,NW2,2017-01-10,-0.3369657480200889,2017,1
42981,NW1,2017-01-10,-0.3804271715445401,2017,1
42967,NB1,2017-01-10,-0.1323432611759385,2017,1
42966,NW7,2017-01-10,-0.400702878706095,2017,1
42965,NW6,2017-01-10,-0.3787442004350417,2017,1
50222,WC7,2017-01-10,-0.5092229655566596,2017,1
50181,WC1,2017-01-10,-0.4982633685071849,2017,1
50182,WC2,2017-01-10,-0.4972361967594626,2017,1
50183,WC3,2017-01-10,-0.4810579068896135,2017,1
50184,WC6,2017-01-10,-0.4955759330655767,2017,1
50185,WC4,2017-01-10,-0.4921804498179479,2017,1
50186,WC5,2017-01-10,-0.5155285954504819,2017,1
50187,WC26,2017-01-10,-0.4219343551875232,2017,1
50188,SW4,2017-01-10,-0.3595583851545194,2017,1
50193,WC19,2017-01-10,-0.4903046911929211,2017,1
8761,NC2,2017-01-21,-0.3688629349773004,2017,1
8762,NC1,2017-01-21,-0.4506241764447179,2017,1
2355,NC1,2017-01-21,-0.4468789110496763,2017,1
50230,WC26,2017-01-26,-0.4194032899133176,2017,1
50225,WC2,2017-01-26,-0.4891663637779654,2017,1
50255,WC24,2017-01-26,-0.5217209472533512,2017,1
50258,WC21,2017-01-26,-0.414059855848006,2017,1
50224,WC1,2017-01-26,-0.4956975186880349,2017,1
50260,WC9,2017-01-26,-0.4935966246491704,2017,1
50261,SW1,2017-01-26,-0.3733296036416552,2017,1
50262,SW2,2017-01-26,-0.5304731430237122,2017,1
50254,WC22,2017-01-26,-0.5244060974891017,2017,1
50263,WC10,2017-01-26,-0.5058697436385787,2017,1
50265,WC7,2017-01-26,-0.5016451267338585,2017,1
50266,WC27,2017-01-26,-0.5927065865513037,2017,1
57829,SW1,2017-01-26,-0.374976148199248,2017,1
57809,SW6,2017-01-26,-0.3885911159292095,2017,1
57808,SW5,2017-01-26,-0.3708454988838039,2017,1
57799,SW4,2017-01-26,-0.4143861750953856,2017,1
50264,WC14,2017-01-26,-0.4882087469521544,2017,1
50247,WC15,2017-01-26,-0.5054646359159816,2017,1
50259,WC13,2017-01-26,-0.4854245068839476,2017,1
50245,WC25,2017-01-26,-0.4654547776370841,2017,1
50226,WC3,2017-01-26,-0.4741619052816445,2017,1
50227,WC6,2017-01-26,-0.4876483664001914,2017,1
50228,WC4,2017-01-26,-0.4934878065386505,2017,1
50229,WC5,2017-01-26,-0.5127877175616368,2017,1
50231,SW4,2017-01-26,-0.4139670298694141,2017,1
50235,WC20,2017-01-26,-0.4219503620784721,2017,1
50236,WC19,2017-01-26,-0.4833469408279188,2017,1
50237,SW3,2017-01-26,-0.547100873110286,2017,1
50238,WC18,2017-01-26,-0.4981497280249063,2017,1
50239,WC17,2017-01-26,-0.5222257820079224,2017,1
50240,SW5,2017-01-26,-0.3692011027169907,2017,1
50246,WC16,2017-01-26,-0.4970772820043888,2017,1
50241,SW6,2017-01-26,-0.3875952880595325,2017,1
50253,WC23,2017-01-26,-0.4983574476061727,2017,1
50244,WC11,2017-01-26,-0.5108391961396804,2017,1
50243,WC8,2017-01-26,-0.5369364825707482,2017,1
50242,WC12,2017-01-26,-0.4833957234529094,2017,1
36221,WC17,2017-02-04,-0.5190696936928209,2017,2
36220,WC18,2017-02-04,-0.5030231819715811,2017,2
36219,SW3,2017-02-04,-0.5538015769414796,2017,2
36213,SW4,2017-02-04,-0.4333248155931701,2017,2
36212,WC26,2017-02-04,-0.4265669100343462,2017,2
36211,WC5,2017-02-04,-0.5116121002804368,2017,2
36210,WC4,2017-02-04,-0.4906459496606512,2017,2
36248,WC27,2017-02-04,-0.5986864982857278,2017,2
36247,WC7,2017-02-04,-0.5038816809686201,2017,2
36246,WC14,2017-02-04,-0.4982001697358917,2017,2
36245,WC10,2017-02-04,-0.50373917008559,2017,2
36244,SW2,2017-02-04,-0.5358708932554705,2017,2
36206,WC1,2017-02-04,-0.4953777522940197,2017,2
36243,SW1,2017-02-04,-0.3929255324111581,2017,2
36208,WC3,2017-02-04,-0.4762343324428676,2017,2
36242,WC9,2017-02-04,-0.4911076897949042,2017,2
36241,WC13,2017-02-04,-0.4938434980479257,2017,2
36237,WC24,2017-02-04,-0.5234734199067078,2017,2
36236,WC22,2017-02-04,-0.516202195642107,2017,2
36235,WC23,2017-02-04,-0.4960059036897931,2017,2
36207,WC2,2017-02-04,-0.4921431052659013,2017,2
36228,WC16,2017-02-04,-0.5031880048853963,2017,2
36227,WC25,2017-02-04,-0.4777030546005085,2017,2
36226,WC11,2017-02-04,-0.5123519312097692,2017,2
36225,WC8,2017-02-04,-0.5271872662377874,2017,2
36224,WC12,2017-02-04,-0.4984946340158679,2017,2
36223,SW6,2017-02-04,-0.4097627328121697,2017,2
36222,SW5,2017-02-04,-0.3860114332914446,2017,2
36209,WC6,2017-02-04,-0.4883866611797586,2017,2
36229,WC15,2017-02-04,-0.5071806525905651,2017,2
29241,WC2,2017-02-04,-0.4886230510414448,2017,2
29274,WC21,2017-02-04,-0.4166250973549893,2017,2
29262,WC16,2017-02-04,-0.4998255953134422,2017,2
29261,WC25,2017-02-04,-0.4735403199098389,2017,2
29260,WC11,2017-02-04,-0.5085155263027331,2017,2
29259,WC8,2017-02-04,-0.523955485655636,2017,2
29258,WC12,2017-02-04,-0.4943490917390298,2017,2
29255,WC17,2017-02-04,-0.5152854779419106,2017,2
29263,WC15,2017-02-04,-0.5024468763638268,2017,2
29240,WC1,2017-02-04,-0.4916589299480047,2017,2
29242,WC3,2017-02-04,-0.4726086277763699,2017,2
29243,WC6,2017-02-04,-0.4849891398379753,2017,2
29244,WC4,2017-02-04,-0.4871008268331293,2017,2
29245,WC5,2017-02-04,-0.5083686325870169,2017,2
29246,WC26,2017-02-04,-0.4230585909793176,2017,2
29251,WC20,2017-02-04,-0.4283768334838125,2017,2
29254,WC18,2017-02-04,-0.499346818540903,2017,2
29252,WC19,2017-02-04,-0.4811590456199362,2017,2
29269,WC23,2017-02-04,-0.4922302696608036,2017,2
29271,WC24,2017-02-04,-0.5209637552332497,2017,2
29270,WC22,2017-02-04,-0.5123674851425933,2017,2
29282,WC27,2017-02-04,-0.5943434393471663,2017,2
29281,WC7,2017-02-04,-0.5002287053520246,2017,2
29280,WC14,2017-02-04,-0.4944934403148188,2017,2
29253,SW3,2017-02-04,-0.550108613369025,2017,2
29278,SW2,2017-02-04,-0.5324087751280852,2017,2
29276,WC9,2017-02-04,-0.4873419152893116,2017,2
29275,WC13,2017-02-04,-0.4899190509946141,2017,2
29279,WC10,2017-02-04,-0.5004760729736594,2017,2
43070,NW4,2017-02-11,-0.3585315424598185,2017,2
43069,NW3,2017-02-11,-0.354935732359886,2017,2
43068,NW2,2017-02-11,-0.3626331959437409,2017,2
43053,NB1,2017-02-11,-0.3625837515788873,2017,2
43051,NW6,2017-02-11,-0.3894603065247378,2017,2
43052,NW7,2017-02-11,-0.3941980909971478,2017,2
43071,NW5,2017-02-11,-0.3606448802508001,2017,2
43067,NW1,2017-02-11,-0.3919592644300835,2017,2
36287,SW2,2017-02-20,-0.533897252160069,2017,2
29302,WC8,2017-02-20,-0.5207161271662206,2017,2
29303,WC11,2017-02-20,-0.5090033291566917,2017,2
29304,WC25,2017-02-20,-0.4813628022180915,2017,2
29305,WC16,2017-02-20,-0.4949980889817011,2017,2
29306,WC15,2017-02-20,-0.5021538243826966,2017,2
29312,WC23,2017-02-20,-0.4879819184746116,2017,2
29313,WC22,2017-02-20,-0.5089364474761878,2017,2
29314,WC24,2017-02-20,-0.5187793725739349,2017,2
29317,WC21,2017-02-20,-0.4258274152676694,2017,2
29318,WC13,2017-02-20,-0.4933363846764881,2017,2
29319,WC9,2017-02-20,-0.4867593617565128,2017,2
29321,SW2,2017-02-20,-0.532607971803337,2017,2
29322,WC10,2017-02-20,-0.5020697908942611,2017,2
29323,WC14,2017-02-20,-0.4918748313569691,2017,2
29324,WC7,2017-02-20,-0.5020222973451539,2017,2
29325,WC27,2017-02-20,-0.6012738034287252,2017,2
36270,WC25,2017-02-20,-0.4830102731675362,2017,2
36271,WC16,2017-02-20,-0.4967322537151973,2017,2
36272,WC15,2017-02-20,-0.5036391460327043,2017,2
36278,WC23,2017-02-20,-0.4891031557044515,2017,2
36279,WC22,2017-02-20,-0.5096985544607436,2017,2
36280,WC24,2017-02-20,-0.5204398929233122,2017,2
36284,WC13,2017-02-20,-0.4948368260907227,2017,2
36288,WC10,2017-02-20,-0.5029673891048376,2017,2
36289,WC14,2017-02-20,-0.4930396578664371,2017,2
29301,WC12,2017-02-20,-0.4978971015201771,2017,2
29298,WC17,2017-02-20,-0.5110668037264076,2017,2
29297,WC18,2017-02-20,-0.4940911234730489,2017,2
29296,SW3,2017-02-20,-0.5483085799519943,2017,2
36249,WC1,2017-02-20,-0.4947794603814172,2017,2
36250,WC2,2017-02-20,-0.4894839594333807,2017,2
36251,WC3,2017-02-20,-0.4716466304073703,2017,2
36252,WC6,2017-02-20,-0.4841864658012254,2017,2
36253,WC4,2017-02-20,-0.4856582490765792,2017,2
36254,WC5,2017-02-20,-0.5058345458147472,2017,2
36255,WC26,2017-02-20,-0.43346396312595,2017,2
36256,SW4,2017-02-20,-0.4224814817883294,2017,2
36262,SW3,2017-02-20,-0.5493918570321471,2017,2
36290,WC7,2017-02-20,-0.5035625592815995,2017,2
36263,WC18,2017-02-20,-0.4955199738402764,2017,2
36264,WC17,2017-02-20,-0.5126890880987719,2017,2
36285,WC9,2017-02-20,-0.4879072824714068,2017,2
36265,SW5,2017-02-20,-0.3922671506600806,2017,2
36267,WC12,2017-02-20,-0.4994841093952798,2017,2
36268,WC8,2017-02-20,-0.5212005598584963,2017,2
36269,WC11,2017-02-20,-0.5096702279258267,2017,2
29283,WC1,2017-02-20,-0.4935870222219199,2017,2
29284,WC2,2017-02-20,-0.4885672579754154,2017,2
29285,WC3,2017-02-20,-0.4704817850714665,2017,2
29286,WC6,2017-02-20,-0.4834951880046413,2017,2
29287,WC4,2017-02-20,-0.4844808215881627,2017,2
29288,WC5,2017-02-20,-0.5042024806830945,2017,2
29289,WC26,2017-02-20,-0.4335251228119606,2017,2
29294,WC20,2017-02-20,-0.438985430792347,2017,2
29295,WC19,2017-02-20,-0.4848426667287532,2017,2
36266,SW6,2017-02-20,-0.4129788748410626,2017,2
36291,WC27,2017-02-20,-0.6024141593721979,2017,2
36286,SW1,2017-02-20,-0.4375418346107213,2017,2
2398,NC1,2017-02-22,-0.5212475015119652,2017,2
8804,NC2,2017-02-22,-0.5509567982499263,2017,2
8805,NC1,2017-02-22,-0.5259777893878044,2017,2
50348,SW2,2017-02-27,-0.5184163460864685,2017,2
50317,SW4,2017-02-27,-0.4183394341867816,2017,2
50321,WC20,2017-02-27,-0.4382445325237936,2017,2
50322,WC19,2017-02-27,-0.4847552379609428,2017,2
50323,SW3,2017-02-27,-0.5257271360695874,2017,2
50333,WC15,2017-02-27,-0.5051049284021509,2017,2
50332,WC16,2017-02-27,-0.4885797369654033,2017,2
50331,WC25,2017-02-27,-0.4917035122968958,2017,2
50330,WC11,2017-02-27,-0.5107090011664231,2017,2
50329,WC8,2017-02-27,-0.5155864512598236,2017,2
50326,SW5,2017-02-27,-0.3809650886458985,2017,2
50316,WC26,2017-02-27,-0.4219597425656459,2017,2
50325,WC17,2017-02-27,-0.518858650341768,2017,2
50324,WC18,2017-02-27,-0.4864316595403324,2017,2
43094,NW6,2017-02-27,-0.3779388876928435,2017,2
43095,NW7,2017-02-27,-0.3964080103360352,2017,2
43111,NW2,2017-02-27,-0.396908368154466,2017,2
43112,NW3,2017-02-27,-0.3882886232892755,2017,2
43114,NW5,2017-02-27,-0.3251687396443276,2017,2
50347,SW1,2017-02-27,-0.419866021934216,2017,2
50327,SW6,2017-02-27,-0.4010340548488406,2017,2
50315,WC5,2017-02-27,-0.5032906575309997,2017,2
50328,WC12,2017-02-27,-0.482788853511054,2017,2
50313,WC6,2017-02-27,-0.4784784279146893,2017,2
50314,WC4,2017-02-27,-0.4833779053262736,2017,2
57851,SW5,2017-02-27,-0.382518446645596,2017,2
57852,SW6,2017-02-27,-0.4021373090330305,2017,2
57872,SW1,2017-02-27,-0.4206621767465423,2017,2
50349,WC10,2017-02-27,-0.5029568817969019,2017,2
50350,WC14,2017-02-27,-0.491778020066805,2017,2
57842,SW4,2017-02-27,-0.419276340959776,2017,2
50352,WC27,2017-02-27,-0.5764436438142242,2017,2
50346,WC9,2017-02-27,-0.4868849759163714,2017,2
50345,WC13,2017-02-27,-0.4952535357199584,2017,2
50351,WC7,2017-02-27,-0.5039843378841556,2017,2
50310,WC1,2017-02-27,-0.4914019362167435,2017,2
50312,WC3,2017-02-27,-0.4648791377539704,2017,2
50311,WC2,2017-02-27,-0.4819397670841569,2017,2
50339,WC23,2017-02-27,-0.4801765512996103,2017,2
50340,WC22,2017-02-27,-0.5079776272517866,2017,2
50341,WC24,2017-02-27,-0.5132570668248096,2017,2
50344,WC21,2017-02-27,-0.4335815588244616,2017,2
22392,NC2,2017-03-01,-0.5494917370149259,2017,3
22393,NC1,2017-03-01,-0.5242839976988413,2017,3
15470,NC1,2017-03-01,-0.5218549692097258,2017,3
15469,NC2,2017-03-01,-0.5464383680274173,2017,3
36312,WC11,2017-03-08,-0.5149390233288453,2017,3
36330,SW2,2017-03-08,-0.5193481939900296,2017,3
36328,WC9,2017-03-08,-0.4828803872201462,2017,3
36331,WC10,2017-03-08,-0.499204007403539,2017,3
36327,WC13,2017-03-08,-0.4906700047280142,2017,3
36323,WC24,2017-03-08,-0.5059772123432043,2017,3
36322,WC22,2017-03-08,-0.5073797002937767,2017,3
36321,WC23,2017-03-08,-0.4785578085341819,2017,3
36315,WC15,2017-03-08,-0.5031946785694862,2017,3
36314,WC16,2017-03-08,-0.4847308433350129,2017,3
36313,WC25,2017-03-08,-0.4935869366950006,2017,3
36329,SW1,2017-03-08,-0.4202097347114856,2017,3
36311,WC8,2017-03-08,-0.521407216188729,2017,3
36295,WC6,2017-03-08,-0.4792711406198517,2017,3
36309,SW6,2017-03-08,-0.4042768650990684,2017,3
36308,SW5,2017-03-08,-0.3955971405286459,2017,3
36307,WC17,2017-03-08,-0.5144846495202667,2017,3
36306,WC18,2017-03-08,-0.4893516509925579,2017,3
36305,SW3,2017-03-08,-0.5340848341193427,2017,3
36299,SW4,2017-03-08,-0.4153098610722479,2017,3
36298,WC26,2017-03-08,-0.439994299430483,2017,3
36297,WC5,2017-03-08,-0.5061802395202648,2017,3
36296,WC4,2017-03-08,-0.4869794591453803,2017,3
36294,WC3,2017-03-08,-0.4663679060094089,2017,3
36293,WC2,2017-03-08,-0.4818831839476088,2017,3
36292,WC1,2017-03-08,-0.4946637654523579,2017,3
29339,SW3,2017-03-08,-0.5330022732959522,2017,3
36332,WC14,2017-03-08,-0.489025035695952,2017,3
36310,WC12,2017-03-08,-0.4949315978767599,2017,3
36333,WC7,2017-03-08,-0.499909791081131,2017,3
29338,WC19,2017-03-08,-0.4765934762302646,2017,3
29337,WC20,2017-03-08,-0.4591104615298703,2017,3
29360,WC21,2017-03-08,-0.43133575346556,2017,3
29361,WC13,2017-03-08,-0.4890418775952895,2017,3
29362,WC9,2017-03-08,-0.4823341194027015,2017,3
29364,SW2,2017-03-08,-0.5180904735037573,2017,3
29365,WC10,2017-03-08,-0.4978179176103582,2017,3
29326,WC1,2017-03-08,-0.4932357302429867,2017,3
29327,WC2,2017-03-08,-0.4811056585947361,2017,3
29328,WC3,2017-03-08,-0.4652711439326616,2017,3
29329,WC6,2017-03-08,-0.4783506105280941,2017,3
29330,WC4,2017-03-08,-0.4857029302798261,2017,3
29331,WC5,2017-03-08,-0.5054450700327806,2017,3
29332,WC26,2017-03-08,-0.4394138315708047,2017,3
36334,WC27,2017-03-08,-0.5798365414386677,2017,3
29368,WC27,2017-03-08,-0.5782608052713721,2017,3
29367,WC7,2017-03-08,-0.4991928743707059,2017,3
29357,WC24,2017-03-08,-0.5054999278583138,2017,3
29356,WC22,2017-03-08,-0.5062835995481259,2017,3
29355,WC23,2017-03-08,-0.4772279489578725,2017,3
29349,WC15,2017-03-08,-0.501032695135798,2017,3
29340,WC18,2017-03-08,-0.4875666923352065,2017,3
29341,WC17,2017-03-08,-0.5133955596235102,2017,3
29344,WC12,2017-03-08,-0.4935302878292879,2017,3
29345,WC8,2017-03-08,-0.5199475988899402,2017,3
29346,WC11,2017-03-08,-0.5124519979006225,2017,3
29366,WC14,2017-03-08,-0.4875190089237775,2017,3
29347,WC25,2017-03-08,-0.4922316668614328,2017,3
29348,WC16,2017-03-08,-0.483367009085137,2017,3
8848,NC1,2017-03-10,-0.4976618624426172,2017,3
8847,NC2,2017-03-10,-0.518388961224057,2017,3
50353,WC1,2017-03-15,-0.4767256883773149,2017,3
50355,WC3,2017-03-15,-0.4481956823510586,2017,3
50356,WC6,2017-03-15,-0.4648055794999183,2017,3
50357,WC4,2017-03-15,-0.4708897617352693,2017,3
50358,WC5,2017-03-15,-0.4920959323221887,2017,3
50360,SW4,2017-03-15,-0.3945614112344548,2017,3
50354,WC2,2017-03-15,-0.4679813155044099,2017,3
50364,WC20,2017-03-15,-0.4340067153054197,2017,3
50368,WC17,2017-03-15,-0.4861691786988527,2017,3
50366,SW3,2017-03-15,-0.4999433107669188,2017,3
50369,SW5,2017-03-15,-0.3838699252585144,2017,3
50370,SW6,2017-03-15,-0.3961614598407361,2017,3
50371,WC12,2017-03-15,-0.4636191839846681,2017,3
50373,WC11,2017-03-15,-0.4642898314971697,2017,3
50374,WC25,2017-03-15,-0.4497517087555643,2017,3
50375,WC16,2017-03-15,-0.4524995207455171,2017,3
50376,WC15,2017-03-15,-0.4733303837656401,2017,3
50382,WC23,2017-03-15,-0.4330846957740143,2017,3
50383,WC22,2017-03-15,-0.4438365957854199,2017,3
50384,WC24,2017-03-15,-0.4720383099866705,2017,3
50387,WC21,2017-03-15,-0.4143504074671819,2017,3
50388,WC13,2017-03-15,-0.4492678858876277,2017,3
50365,WC19,2017-03-15,-0.4531493525203754,2017,3
50389,WC9,2017-03-15,-0.4634048043421572,2017,3
50391,SW2,2017-03-15,-0.49236515574469,2017,3
50392,WC10,2017-03-15,-0.4698952078659714,2017,3
50393,WC14,2017-03-15,-0.4627047544430679,2017,3
50394,WC7,2017-03-15,-0.4785940228294672,2017,3
50395,WC27,2017-03-15,-0.5524007510244199,2017,3
43157,NW5,2017-03-15,-0.4339161309550125,2017,3
43156,NW4,2017-03-15,-0.4360423000066314,2017,3
43155,NW3,2017-03-15,-0.4266519987869977,2017,3
43154,NW2,2017-03-15,-0.4366131487697774,2017,3
43153,NW1,2017-03-15,-0.4585838294153579,2017,3
43139,NB1,2017-03-15,-0.3427986075802725,2017,3
50367,WC18,2017-03-15,-0.4717344313425153,2017,3
50390,SW1,2017-03-15,-0.3897283262402884,2017,3
50372,WC8,2017-03-15,-0.5064799276197923,2017,3
50359,WC26,2017-03-15,-0.4189519248345008,2017,3
57894,SW5,2017-03-15,-0.3838337015040002,2017,3
57915,SW1,2017-03-15,-0.3897610188115364,2017,3
57885,SW4,2017-03-15,-0.3958151246735021,2017,3
57895,SW6,2017-03-15,-0.396033119790868,2017,3
36371,WC9,2017-03-24,-0.4596721197383312,2017,3
29399,WC22,2017-03-24,-0.5087173642918913,2017,3
29400,WC24,2017-03-24,-0.4646217408015983,2017,3
29403,WC21,2017-03-24,-0.3812946368388932,2017,3
29405,WC9,2017-03-24,-0.4665545909868263,2017,3
29407,SW2,2017-03-24,-0.4918649945188269,2017,3
29409,WC14,2017-03-24,-0.4653463274315493,2017,3
29410,WC7,2017-03-24,-0.5022578864140332,2017,3
29398,WC23,2017-03-24,-0.5081453361042094,2017,3
36376,WC7,2017-03-24,-0.5035690893201267,2017,3
36375,WC14,2017-03-24,-0.4640385260956395,2017,3
36374,WC10,2017-03-24,-0.4211978984582045,2017,3
36373,SW2,2017-03-24,-0.478466205500625,2017,3
36372,SW1,2017-03-24,-0.3646331773481291,2017,3
29411,WC27,2017-03-24,-0.5503040452353131,2017,3
36377,WC27,2017-03-24,-0.5519988730249268,2017,3
29391,WC16,2017-03-24,-0.4555366214470956,2017,3
29390,WC25,2017-03-24,-0.4729948036528489,2017,3
29369,WC1,2017-03-24,-0.5030916848592503,2017,3
